100 4950
3 71 150
3 72 152
3 73 154
3 74 156
3 75 158
3 76 160
3 77 162
3 78 164
3 79 166
3 80 168
3 81 170
3 82 172
3 83 174
3 84 176
3 85 178
3 86 180
3 87 182
3 88 184
3 89 186
3 90 188
3 91 190
3 92 192
3 93 194
3 94 196
3 95 198
3 96 200
3 97 202
3 98 204
3 99 206
3 100 208
4 5 22
4 6 25
4 7 28
4 8 31
4 9 34
4 10 37
4 11 40
4 12 43
4 13 46
4 14 49
4 15 52
4 16 55
4 17 58
4 18 61
4 19 64
4 20 67
4 21 70
4 22 73
4 23 76
4 24 79
4 25 82
4 26 85
4 27 88
4 28 91
4 29 94
4 30 97
4 31 100
4 32 103
4 33 106
4 34 109
4 35 112
4 36 115
4 37 118
4 38 121
4 39 124
4 40 127
4 41 130
4 42 133
4 43 136
4 44 139
4 45 142
4 46 145
4 47 148
4 48 151
4 49 154
4 50 157
4 51 160
4 52 163
4 53 166
4 54 169
4 55 172
4 56 175
4 57 178
4 58 181
4 59 184
4 60 187
4 61 190
4 62 193
4 63 196
4 64 199
4 65 202
4 66 205
4 67 208
4 68 211
4 69 214
4 70 217
4 71 220
4 72 223
4 73 226
4 74 229
4 75 232
4 76 235
4 77 238
4 78 241
4 79 244
4 80 247
4 81 250
4 82 253
4 83 256
4 84 259
4 85 262
4 86 265
4 87 268
4 88 271
4 89 274
4 90 277
4 91 280
4 92 283
4 93 286
4 94 289
4 95 292
4 96 295
4 97 298
4 98 301
4 99 304
4 100 307
5 6 30
5 7 34
5 8 38
5 9 42
5 10 46
5 11 50
5 12 54
5 13 58
5 14 62
5 15 66
5 16 70
5 17 74
5 18 78
5 19 82
5 20 86
5 21 90
5 22 94
5 23 98
5 24 102
5 25 106
5 26 110
5 27 114
5 28 118
5 29 122
5 30 126
5 31 130
5 32 134
5 33 138
5 34 142
5 35 146
5 36 150
5 37 154
5 38 158
5 39 162
5 40 166
5 41 170
5 42 174
5 43 178
5 44 182
5 45 186
5 46 190
5 47 194
5 48 198
5 49 202
5 50 206
5 51 210
5 52 214
5 53 218
5 54 222
5 55 226
5 56 230
5 57 234
5 58 238
5 59 242
5 60 246
5 61 250
5 62 254
5 63 258
5 64 262
5 65 266
5 66 270
5 67 274
5 68 278
5 69 282
5 70 286
5 71 290
5 72 294
5 73 298
5 74 302
5 75 306
5 76 310
5 77 314
5 78 318
5 79 322
5 80 326
5 81 330
5 82 334
5 83 338
5 84 342
5 85 346
5 86 350
5 87 354
5 88 358
5 89 362
5 90 366
5 91 370
5 92 374
5 93 378
5 94 382
5 95 386
5 96 390
5 97 394
5 98 398
5 99 402
5 100 406
6 7 40
6 8 45
6 9 50
6 10 55
6 11 60
6 12 65
6 13 70
6 14 75
6 15 80
6 16 85
6 17 90
6 18 95
6 19 100
6 20 105
6 21 110
6 22 115
6 23 120
6 24 125
6 25 130
6 26 135
6 27 140
6 28 145
6 29 150
6 30 155
6 31 160
6 32 165
6 33 170
6 34 175
6 35 180
6 36 185
6 37 190
6 38 195
6 39 200
6 40 205
6 41 210
6 42 215
6 43 220
6 44 225
6 45 230
6 46 235
6 47 240
6 48 245
6 49 250
6 50 255
6 51 260
6 52 265
6 53 270
6 54 275
6 55 280
6 56 285
6 57 290
6 58 295
6 59 300
6 60 305
6 61 310
6 62 315
6 63 320
6 64 325
6 65 330
6 66 335
6 67 340
6 68 345
6 69 350
6 70 355
6 71 360
6 72 365
6 73 370
6 74 375
6 75 380
6 76 385
6 77 390
6 78 395
6 79 400
6 80 405
6 81 410
6 82 415
6 83 420
6 84 425
6 85 430
6 86 435
6 87 440
6 88 445
6 89 450
6 90 455
6 91 460
6 92 465
6 93 470
6 94 475
6 95 480
6 96 485
6 97 490
6 98 495
6 99 500
6 100 505
7 8 52
7 9 58
7 10 64
7 11 70
7 12 76
7 13 82
7 14 88
7 15 94
7 16 100
7 17 106
7 18 112
7 19 118
7 20 124
7 21 130
7 22 136
7 23 142
7 24 148
7 25 154
7 26 160
7 27 166
7 28 172
7 29 178
7 30 184
7 31 190
7 32 196
7 33 202
7 34 208
7 35 214
7 36 220
7 37 226
7 38 232
7 39 238
7 40 244
7 41 250
7 42 256
7 43 262
7 44 268
7 45 274
7 46 280
7 47 286
7 48 292
7 49 298
7 50 304
7 51 310
7 52 316
7 53 322
7 54 328
7 55 334
7 56 340
7 57 346
7 58 352
7 59 358
7 60 364
7 61 370
7 62 376
7 63 382
7 64 388
7 65 394
7 66 400
7 67 406
7 68 412
7 69 418
7 70 424
7 71 430
7 72 436
7 73 442
7 74 448
7 75 454
7 76 460
7 77 466
7 78 472
7 79 478
7 80 484
7 81 490
7 82 496
7 83 502
7 84 508
7 85 514
7 86 520
7 87 526
7 88 532
7 89 538
7 90 544
7 91 550
7 92 556
7 93 562
7 94 568
7 95 574
7 96 580
7 97 586
7 98 592
7 99 598
7 100 604
8 9 66
8 10 73
8 11 80
8 12 87
8 13 94
8 14 101
8 15 108
8 16 115
8 17 122
8 18 129
8 19 136
8 20 143
8 21 150
8 22 157
8 23 164
8 24 171
8 25 178
8 26 185
8 27 192
8 28 199
8 29 206
8 30 213
8 31 220
8 32 227
8 33 234
8 34 241
8 35 248
8 36 255
8 37 262
8 38 269
8 39 276
8 40 283
8 41 290
8 42 297
8 43 304
8 44 311
8 45 318
8 46 325
8 47 332
8 48 339
8 49 346
8 50 353
8 51 360
8 52 367
8 53 374
8 54 381
8 55 388
8 56 395
8 57 402
8 58 409
8 59 416
8 60 423
8 61 430
8 62 437
8 63 444
8 64 451
8 65 458
8 66 465
8 67 472
8 68 479
8 69 486
8 70 493
8 71 500
8 72 507
8 73 514
8 74 521
8 75 528
8 76 535
8 77 542
8 78 549
8 79 556
8 80 563
8 81 570
8 82 577
8 83 584
8 84 591
8 85 598
8 86 605
8 87 612
8 88 619
8 89 626
8 90 633
8 91 640
8 92 647
8 93 654
8 94 661
8 95 668
8 96 675
8 97 682
8 98 689
8 99 696
8 100 703
9 10 82
9 11 90
9 12 98
9 13 106
9 14 114
9 15 122
9 16 130
9 17 138
9 18 146
9 19 154
9 20 162
9 21 170
9 22 178
9 23 186
9 24 194
9 25 202
9 26 210
9 27 218
9 28 226
9 29 234
9 30 242
9 31 250
9 32 258
9 33 266
9 34 274
9 35 282
9 36 290
9 37 298
9 38 306
9 39 314
9 40 322
9 41 330
9 42 338
9 43 346
9 44 354
9 45 362
9 46 370
9 47 378
9 48 386
9 49 394
9 50 402
9 51 410
9 52 418
9 53 426
9 54 434
9 55 442
9 56 450
9 57 458
9 58 466
9 59 474
9 60 482
9 61 490
9 62 498
9 63 506
9 64 514
9 65 522
9 66 530
9 67 538
9 68 546
9 69 554
9 70 562
9 71 570
9 72 578
9 73 586
9 74 594
9 75 602
9 76 610
9 77 618
9 78 626
9 79 634
9 80 642
9 81 650
9 82 658
9 83 666
9 84 674
9 85 682
9 86 690
9 87 698
9 88 706
9 89 714
9 90 722
9 91 730
9 92 738
9 93 746
9 94 754
9 95 762
9 96 770
9 97 778
9 98 786
9 99 794
9 100 802
10 11 100
10 12 109
10 13 118
10 14 127
10 15 136
10 16 145
10 17 154
10 18 163
10 19 172
10 20 181
10 21 190
10 22 199
10 23 208
10 24 217
10 25 226
10 26 235
10 27 244
10 28 253
10 29 262
10 30 271
10 31 280
10 32 289
10 33 298
10 34 307
10 35 316
10 36 325
10 37 334
10 38 343
10 39 352
10 40 361
10 41 370
10 42 379
10 43 388
10 44 397
10 45 406
10 46 415
10 47 424
10 48 433
10 49 442
10 50 451
10 51 460
10 52 469
10 53 478
10 54 487
10 55 496
10 56 505
10 57 514
10 58 523
10 59 532
10 60 541
10 61 550
10 62 559
10 63 568
10 64 577
10 65 586
10 66 595
10 67 604
10 68 613
10 69 622
10 70 631
10 71 640
10 72 649
10 73 658
10 74 667
10 75 676
10 76 685
10 77 694
10 78 703
10 79 712
10 80 721
10 81 730
10 82 739
10 83 748
10 84 757
10 85 766
10 86 775
10 87 784
10 88 793
10 89 802
10 90 811
10 91 820
10 92 829
10 93 838
10 94 847
10 95 856
10 96 865
10 97 874
10 98 883
10 99 892
10 100 901
11 12 120
11 13 130
11 14 140
11 15 150
11 16 160
11 17 170
11 18 180
11 19 190
11 20 200
11 21 210
11 22 220
11 23 230
11 24 240
11 25 250
11 26 260
11 27 270
11 28 280
11 29 290
11 30 300
11 31 310
11 32 320
11 33 330
11 34 340
11 35 350
11 36 360
11 37 370
11 38 380
11 39 390
11 40 400
11 41 410
11 42 420
11 43 430
11 44 440
11 45 450
11 46 460
11 47 470
11 48 480
11 49 490
11 50 500
11 51 510
11 52 520
11 53 530
11 54 540
11 55 550
11 56 560
11 57 570
11 58 580
11 59 590
11 60 600
11 61 610
11 62 620
11 63 630
11 64 640
11 65 650
11 66 660
11 67 670
11 68 680
11 69 690
11 70 700
11 71 710
11 72 720
11 73 730
11 74 740
11 75 750
11 76 760
11 77 770
11 78 780
11 79 790
11 80 800
11 81 810
11 82 820
11 83 830
11 84 840
11 85 850
11 86 860
11 87 870
11 88 880
11 89 890
11 90 900
11 91 910
11 92 920
11 93 930
11 94 940
11 95 950
11 96 960
11 97 970
11 98 980
11 99 990
11 100 1000
12 13 142
12 14 153
12 15 164
12 16 175
12 17 186
12 18 197
12 19 208
12 20 219
12 21 230
12 22 241
12 23 252
12 24 263
12 25 274
12 26 285
12 27 296
12 28 307
12 29 318
12 30 329
12 31 340
12 32 351
12 33 362
12 34 373
12 35 384
12 36 395
12 37 406
12 38 417
12 39 428
12 40 439
12 41 450
12 42 461
12 43 472
12 44 483
12 45 494
12 46 505
12 47 516
12 48 527
12 49 538
12 50 549
12 51 560
12 52 571
12 53 582
12 54 593
12 55 604
12 56 615
12 57 626
12 58 637
12 59 648
12 60 659
12 61 670
12 62 681
12 63 692
12 64 703
12 65 714
12 66 725
12 67 736
12 68 747
12 69 758
12 70 769
12 71 780
12 72 791
12 73 802
12 74 813
12 75 824
12 76 835
12 77 846
12 78 857
12 79 868
12 80 879
12 81 890
12 82 901
12 83 912
12 84 923
12 85 934
12 86 945
12 87 956
12 88 967
12 89 978
12 90 989
12 91 1000
12 92 1011
12 93 1022
12 94 1033
12 95 1044
12 96 1055
12 97 1066
12 98 1077
12 99 1088
12 100 1099
13 14 166
13 15 178
13 16 190
13 17 202
13 18 214
13 19 226
13 20 238
13 21 250
13 22 262
13 23 274
13 24 286
13 25 298
13 26 310
13 27 322
13 28 334
13 29 346
13 30 358
13 31 370
13 32 382
13 33 394
13 34 406
13 35 418
13 36 430
13 37 442
13 38 454
13 39 466
13 40 478
13 41 490
13 42 502
13 43 514
13 44 526
13 45 538
13 46 550
13 47 562
13 48 574
13 49 586
13 50 598
13 51 610
13 52 622
13 53 634
13 54 646
13 55 658
13 56 670
13 57 682
13 58 694
13 59 706
13 60 718
13 61 730
13 62 742
13 63 754
13 64 766
13 65 778
13 66 790
13 67 802
13 68 814
13 69 826
13 70 838
13 71 850
13 72 862
13 73 874
13 74 886
13 75 898
13 76 910
13 77 922
13 78 934
13 79 946
13 80 958
13 81 970
13 82 982
13 83 994
13 84 1006
13 85 1018
13 86 1030
13 87 1042
13 88 1054
13 89 1066
13 90 1078
13 91 1090
13 92 1102
13 93 1114
13 94 1126
13 95 1138
13 96 1150
13 97 1162
13 98 1174
13 99 1186
13 100 1198
14 15 192
14 16 205
14 17 218
14 18 231
14 19 244
14 20 257
14 21 270
14 22 283
14 23 296
14 24 309
14 25 322
14 26 335
14 27 348
14 28 361
14 29 374
14 30 387
14 31 400
14 32 413
14 33 426
14 34 439
14 35 452
14 36 465
14 37 478
14 38 491
14 39 504
14 40 517
14 41 530
14 42 543
14 43 556
14 44 569
14 45 582
14 46 595
14 47 608
14 48 621
14 49 634
14 50 647
14 51 660
14 52 673
14 53 686
14 54 699
14 55 712
14 56 725
14 57 738
14 58 751
14 59 764
14 60 777
14 61 790
14 62 803
14 63 816
14 64 829
14 65 842
14 66 855
14 67 868
14 68 881
14 69 894
14 70 907
14 71 920
14 72 933
14 73 946
14 74 959
14 75 972
14 76 985
14 77 998
14 78 1011
14 79 1024
14 80 1037
14 81 1050
14 82 1063
14 83 1076
14 84 1089
14 85 1102
14 86 1115
14 87 1128
14 88 1141
14 89 1154
14 90 1167
14 91 1180
14 92 1193
14 93 1206
14 94 1219
14 95 1232
14 96 1245
14 97 1258
14 98 1271
14 99 1284
14 100 1297
15 16 220
15 17 234
15 18 248
15 19 262
15 20 276
15 21 290
15 22 304
15 23 318
15 24 332
15 25 346
15 26 360
15 27 374
15 28 388
15 29 402
15 30 416
15 31 430
15 32 444
15 33 458
15 34 472
15 35 486
15 36 500
15 37 514
15 38 528
15 39 542
15 40 556
15 41 570
15 42 584
15 43 598
15 44 612
15 45 626
15 46 640
15 47 654
15 48 668
15 49 682
15 50 696
15 51 710
15 52 724
15 53 738
15 54 752
15 55 766
15 56 780
15 57 794
15 58 808
15 59 822
15 60 836
15 61 850
15 62 864
15 63 878
15 64 892
15 65 906
15 66 920
15 67 934
15 68 948
15 69 962
15 70 976
15 71 990
15 72 1004
15 73 1018
15 74 1032
15 75 1046
15 76 1060
15 77 1074
15 78 1088
15 79 1102
15 80 1116
15 81 1130
15 82 1144
15 83 1158
15 84 1172
15 85 1186
15 86 1200
15 87 1214
15 88 1228
15 89 1242
15 90 1256
15 91 1270
15 92 1284
15 93 1298
15 94 1312
15 95 1326
15 96 1340
15 97 1354
15 98 1368
15 99 1382
15 100 1396
16 17 250
16 18 265
16 19 280
16 20 295
16 21 310
16 22 325
16 23 340
16 24 355
16 25 370
16 26 385
16 27 400
16 28 415
16 29 430
16 30 445
16 31 460
16 32 475
16 33 490
16 34 505
16 35 520
16 36 535
16 37 550
16 38 565
16 39 580
16 40 595
16 41 610
16 42 625
16 43 640
16 44 655
16 45 670
16 46 685
16 47 700
16 48 715
16 49 730
16 50 745
16 51 760
16 52 775
16 53 790
16 54 805
16 55 820
16 56 835
16 57 850
16 58 865
16 59 880
16 60 895
16 61 910
16 62 925
16 63 940
16 64 955
16 65 970
16 66 985
16 67 1000
16 68 1015
16 69 1030
16 70 1045
16 71 1060
16 72 1075
16 73 1090
16 74 1105
16 75 1120
16 76 1135
16 77 1150
16 78 1165
16 79 1180
16 80 1195
16 81 1210
16 82 1225
16 83 1240
16 84 1255
16 85 1270
16 86 1285
16 87 1300
16 88 1315
16 89 1330
16 90 1345
16 91 1360
16 92 1375
16 93 1390
16 94 1405
16 95 1420
16 96 1435
16 97 1450
16 98 1465
16 99 1480
16 100 1495
17 18 282
17 19 298
17 20 314
17 21 330
17 22 346
17 23 362
17 24 378
17 25 394
17 26 410
17 27 426
17 28 442
17 29 458
17 30 474
17 31 490
17 32 506
17 33 522
17 34 538
17 35 554
17 36 570
17 37 586
17 38 602
17 39 618
17 40 634
17 41 650
17 42 666
17 43 682
17 44 698
17 45 714
17 46 730
17 47 746
17 48 762
17 49 778
17 50 794
17 51 810
17 52 826
17 53 842
17 54 858
17 55 874
17 56 890
17 57 906
17 58 922
17 59 938
17 60 954
17 61 970
17 62 986
17 63 1002
17 64 1018
17 65 1034
17 66 1050
17 67 1066
17 68 1082
17 69 1098
17 70 1114
17 71 1130
17 72 1146
17 73 1162
17 74 1178
17 75 1194
17 76 1210
17 77 1226
17 78 1242
17 79 1258
17 80 1274
17 81 1290
17 82 1306
17 83 1322
17 84 1338
17 85 1354
17 86 1370
17 87 1386
17 88 1402
17 89 1418
17 90 1434
17 91 1450
17 92 1466
17 93 1482
17 94 1498
17 95 1514
17 96 1530
17 97 1546
17 98 1562
17 99 1578
17 100 1594
18 19 316
18 20 333
18 21 350
18 22 367
18 23 384
18 24 401
18 25 418
18 26 435
18 27 452
18 28 469
18 29 486
18 30 503
18 31 520
18 32 537
18 33 554
18 34 571
18 35 588
18 36 605
18 37 622
18 38 639
18 39 656
18 40 673
18 41 690
18 42 707
18 43 724
18 44 741
18 45 758
18 46 775
18 47 792
18 48 809
18 49 826
18 50 843
18 51 860
18 52 877
18 53 894
18 54 911
18 55 928
18 56 945
18 57 962
18 58 979
18 59 996
18 60 1013
18 61 1030
18 62 1047
18 63 1064
18 64 1081
18 65 1098
18 66 1115
18 67 1132
18 68 1149
18 69 1166
18 70 1183
18 71 1200
18 72 1217
18 73 1234
18 74 1251
18 75 1268
18 76 1285
18 77 1302
18 78 1319
18 79 1336
18 80 1353
18 81 1370
18 82 1387
18 83 1404
18 84 1421
18 85 1438
18 86 1455
18 87 1472
18 88 1489
18 89 1506
18 90 1523
18 91 1540
18 92 1557
18 93 1574
18 94 1591
18 95 1608
18 96 1625
18 97 1642
18 98 1659
18 99 1676
18 100 1693
19 20 352
19 21 370
19 22 388
19 23 406
19 24 424
19 25 442
19 26 460
19 27 478
19 28 496
19 29 514
19 30 532
19 31 550
19 32 568
19 33 586
19 34 604
19 35 622
19 36 640
19 37 658
19 38 676
19 39 694
19 40 712
19 41 730
19 42 748
19 43 766
19 44 784
19 45 802
19 46 820
19 47 838
19 48 856
19 49 874
19 50 892
19 51 910
19 52 928
19 53 946
19 54 964
19 55 982
19 56 1000
19 57 1018
19 58 1036
19 59 1054
19 60 1072
19 61 1090
19 62 1108
19 63 1126
19 64 1144
19 65 1162
19 66 1180
19 67 1198
19 68 1216
19 69 1234
19 70 1252
19 71 1270
19 72 1288
19 73 1306
19 74 1324
19 75 1342
19 76 1360
19 77 1378
19 78 1396
19 79 1414
19 80 1432
19 81 1450
19 82 1468
19 83 1486
19 84 1504
19 85 1522
19 86 1540
19 87 1558
19 88 1576
19 89 1594
19 90 1612
19 91 1630
19 92 1648
19 93 1666
19 94 1684
19 95 1702
19 96 1720
19 97 1738
19 98 1756
19 99 1774
19 100 1792
20 21 390
20 22 409
20 23 428
20 24 447
20 25 466
20 26 485
20 27 504
20 28 523
20 29 542
20 30 561
20 31 580
20 32 599
20 33 618
20 34 637
20 35 656
20 36 675
20 37 694
20 38 713
20 39 732
20 40 751
20 41 770
20 42 789
20 43 808
20 44 827
20 45 846
20 46 865
20 47 884
20 48 903
20 49 922
20 50 941
20 51 960
20 52 979
20 53 998
20 54 1017
20 55 1036
20 56 1055
20 57 1074
20 58 1093
20 59 1112
20 60 1131
20 61 1150
20 62 1169
20 63 1188
20 64 1207
20 65 1226
20 66 1245
20 67 1264
20 68 1283
20 69 1302
20 70 1321
20 71 1340
20 72 1359
20 73 1378
20 74 1397
20 75 1416
20 76 1435
20 77 1454
20 78 1473
20 79 1492
20 80 1511
20 81 1530
20 82 1549
20 83 1568
20 84 1587
20 85 1606
20 86 1625
20 87 1644
20 88 1663
20 89 1682
20 90 1701
20 91 1720
20 92 1739
20 93 1758
20 94 1777
20 95 1796
20 96 1815
20 97 1834
20 98 1853
20 99 1872
20 100 1891
21 22 430
21 23 450
21 24 470
21 25 490
21 26 510
21 27 530
21 28 550
21 29 570
21 30 590
21 31 610
21 32 630
21 33 650
21 34 670
21 35 690
21 36 710
21 37 730
21 38 750
21 39 770
21 40 790
21 41 810
21 42 830
21 43 850
21 44 870
21 45 890
21 46 910
21 47 930
21 48 950
21 49 970
21 50 990
21 51 1010
21 52 1030
21 53 1050
21 54 1070
21 55 1090
21 56 1110
21 57 1130
21 58 1150
21 59 1170
21 60 1190
21 61 1210
21 62 1230
21 63 1250
21 64 1270
21 65 1290
21 66 1310
21 67 1330
21 68 1350
21 69 1370
21 70 1390
21 71 1410
21 72 1430
21 73 1450
21 74 1470
21 75 1490
21 76 1510
21 77 1530
21 78 1550
21 79 1570
21 80 1590
21 81 1610
21 82 1630
21 83 1650
21 84 1670
21 85 1690
21 86 1710
21 87 1730
21 88 1750
21 89 1770
21 90 1790
21 91 1810
21 92 1830
21 93 1850
21 94 1870
21 95 1890
21 96 1910
21 97 1930
21 98 1950
21 99 1970
21 100 1990
22 23 472
22 24 493
22 25 514
22 26 535
22 27 556
22 28 577
22 29 598
22 30 619
22 31 640
22 32 661
22 33 682
22 34 703
22 35 724
22 36 745
22 37 766
22 38 787
22 39 808
22 40 829
22 41 850
22 42 871
22 43 892
22 44 913
22 45 934
22 46 955
22 47 976
22 48 997
22 49 1018
22 50 1039
22 51 1060
22 52 1081
22 53 1102
22 54 1123
22 55 1144
22 56 1165
22 57 1186
22 58 1207
22 59 1228
22 60 1249
22 61 1270
22 62 1291
22 63 1312
22 64 1333
22 65 1354
22 66 1375
22 67 1396
22 68 1417
22 69 1438
22 70 1459
22 71 1480
22 72 1501
22 73 1522
22 74 1543
22 75 1564
22 76 1585
22 77 1606
22 78 1627
22 79 1648
22 80 1669
22 81 1690
22 82 1711
22 83 1732
22 84 1753
22 85 1774
22 86 1795
22 87 1816
22 88 1837
22 89 1858
22 90 1879
22 91 1900
22 92 1921
22 93 1942
22 94 1963
22 95 1984
22 96 2005
22 97 2026
22 98 2047
22 99 2068
22 100 2089
23 24 516
23 25 538
23 26 560
23 27 582
23 28 604
23 29 626
23 30 648
23 31 670
23 32 692
23 33 714
23 34 736
23 35 758
23 36 780
23 37 802
23 38 824
23 39 846
23 40 868
23 41 890
23 42 912
23 43 934
23 44 956
23 45 978
23 46 1000
23 47 1022
23 48 1044
23 49 1066
23 50 1088
23 51 1110
23 52 1132
23 53 1154
23 54 1176
23 55 1198
23 56 1220
23 57 1242
23 58 1264
23 59 1286
23 60 1308
23 61 1330
23 62 1352
23 63 1374
23 64 1396
23 65 1418
23 66 1440
23 67 1462
23 68 1484
23 69 1506
23 70 1528
23 71 1550
23 72 1572
23 73 1594
23 74 1616
23 75 1638
23 76 1660
23 77 1682
23 78 1704
23 79 1726
23 80 1748
23 81 1770
23 82 1792
23 83 1814
23 84 1836
23 85 1858
23 86 1880
23 87 1902
23 88 1924
23 89 1946
23 90 1968
23 91 1990
23 92 2012
23 93 2034
23 94 2056
23 95 2078
23 96 2100
23 97 2122
23 98 2144
23 99 2166
23 100 2188
24 25 562
24 26 585
24 27 608
24 28 631
24 29 654
24 30 677
24 31 700
24 32 723
24 33 746
24 34 769
24 35 792
24 36 815
24 37 838
24 38 861
24 39 884
24 40 907
24 41 930
24 42 953
24 43 976
24 44 999
24 45 1022
24 46 1045
24 47 1068
24 48 1091
24 49 1114
24 50 1137
24 51 1160
24 52 1183
24 53 1206
24 54 1229
24 55 1252
24 56 1275
24 57 1298
24 58 1321
24 59 1344
24 60 1367
24 61 1390
24 62 1413
24 63 1436
24 64 1459
24 65 1482
24 66 1505
24 67 1528
24 68 1551
24 69 1574
24 70 1597
24 71 1620
24 72 1643
24 73 1666
24 74 1689
24 75 1712
24 76 1735
24 77 1758
24 78 1781
24 79 1804
24 80 1827
24 81 1850
24 82 1873
24 83 1896
24 84 1919
24 85 1942
24 86 1965
24 87 1988
24 88 2011
24 89 2034
24 90 2057
24 91 2080
24 92 2103
24 93 2126
24 94 2149
24 95 2172
24 96 2195
24 97 2218
24 98 2241
24 99 2264
24 100 2287
25 26 610
25 27 634
25 28 658
25 29 682
25 30 706
25 31 730
25 32 754
25 33 778
25 34 802
25 35 826
25 36 850
25 37 874
25 38 898
25 39 922
25 40 946
25 41 970
25 42 994
25 43 1018
25 44 1042
25 45 1066
25 46 1090
25 47 1114
25 48 1138
25 49 1162
25 50 1186
25 51 1210
25 52 1234
25 53 1258
25 54 1282
25 55 1306
25 56 1330
25 57 1354
25 58 1378
25 59 1402
25 60 1426
25 61 1450
25 62 1474
25 63 1498
25 64 1522
25 65 1546
25 66 1570
25 67 1594
25 68 1618
25 69 1642
25 70 1666
25 71 1690
25 72 1714
25 73 1738
25 74 1762
25 75 1786
25 76 1810
25 77 1834
25 78 1858
25 79 1882
25 80 1906
25 81 1930
25 82 1954
25 83 1978
25 84 2002
25 85 2026
25 86 2050
25 87 2074
25 88 2098
25 89 2122
25 90 2146
25 91 2170
25 92 2194
25 93 2218
25 94 2242
25 95 2266
25 96 2290
25 97 2314
25 98 2338
25 99 2362
25 100 2386
26 27 660
26 28 685
26 29 710
26 30 735
26 31 760
26 32 785
26 33 810
26 34 835
26 35 860
26 36 885
26 37 910
26 38 935
26 39 960
26 40 985
26 41 1010
26 42 1035
26 43 1060
26 44 1085
26 45 1110
26 46 1135
26 47 1160
26 48 1185
26 49 1210
26 50 1235
26 51 1260
26 52 1285
26 53 1310
26 54 1335
26 55 1360
26 56 1385
26 57 1410
26 58 1435
26 59 1460
26 60 1485
26 61 1510
26 62 1535
26 63 1560
26 64 1585
26 65 1610
26 66 1635
26 67 1660
26 68 1685
26 69 1710
26 70 1735
26 71 1760
26 72 1785
26 73 1810
26 74 1835
26 75 1860
26 76 1885
26 77 1910
26 78 1935
26 79 1960
26 80 1985
26 81 2010
26 82 2035
